# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
8.100000000000000000e+01 5.099883490352107529e+00 5.106649014430534983e+00 6.263723392027246817e+00 6.269839348227294273e+00
8.200000000000000000e+01 5.097267753085324316e+00 5.098904059318382309e+00 6.261766687607317472e+00 6.261482568190944953e+00
8.300000000000000000e+01 5.101028601074268032e+00 5.104486435115044074e+00 6.266564879167457747e+00 6.268705442022193708e+00
8.400000000000000000e+01 5.103443663602148739e+00 5.104311545839795627e+00 6.269125211362464256e+00 6.268386732348226964e+00
8.500000000000000000e+01 5.100933547325021244e+00 5.102207022762607735e+00 6.265855305210560999e+00 6.265950437554744568e+00
8.600000000000000000e+01 5.098810848701934795e+00 5.098184240756520325e+00 6.263133696086363500e+00 6.260991209375177391e+00
8.700000000000000000e+01 5.101397198810547096e+00 5.100394705214601032e+00 6.266010258983760295e+00 6.263804509041155377e+00
8.800000000000000000e+01 5.109475436328175135e+00 5.109009463950771490e+00 6.273994193952808551e+00 6.272671945686739470e+00
8.900000000000000000e+01 5.105186954946498545e+00 5.109214142289569160e+00 6.268520862347773281e+00 6.272390871373592525e+00
9.000000000000000000e+01 5.094984497765708831e+00 5.099877002256824277e+00 6.257435028732830418e+00 6.262305047487737752e+00
9.100000000000000000e+01 5.094323536469981484e+00 5.095621034708189612e+00 6.256431331322565015e+00 6.257262459366232044e+00
9.200000000000000000e+01 5.102166023869187050e+00 5.101638071977242284e+00 6.266755863466470622e+00 6.264752552942068675e+00
9.300000000000000000e+01 5.105604000196644954e+00 5.108240318935357571e+00 6.271139093644229945e+00 6.272467508856595764e+00
9.400000000000000000e+01 5.097696648065834779e+00 5.101749860927813351e+00 6.261851167715918542e+00 6.264428157802542252e+00
9.500000000000000000e+01 5.098704665742234354e+00 5.097925029326645152e+00 6.264227321378406543e+00 6.260394228082368784e+00
9.600000000000000000e+01 5.106090872359774657e+00 5.111399543553834413e+00 6.272570647662556453e+00 6.275666463147988594e+00
9.700000000000000000e+01 5.102514522711515177e+00 5.104276712894877832e+00 6.269577492995972001e+00 6.268101896311863541e+00
9.800000000000000000e+01 5.106791311720890292e+00 5.106552122960453133e+00 6.274180615279594697e+00 6.270081348532806409e+00
9.900000000000000000e+01 5.111695910714932012e+00 5.110834355762650993e+00 6.279830358340718455e+00 6.275093666321559738e+00
1.000000000000000000e+02 5.113018315609796360e+00 5.117404569804254066e+00 6.283432990708013754e+00 6.284339069816792467e+00
1.010000000000000000e+02 5.109655531089147829e+00 5.111191824979499643e+00 6.279532468500454101e+00 6.277159923265601904e+00
1.020000000000000000e+02 5.107851541405423745e+00 5.108149190055990552e+00 6.276847774889896314e+00 6.272857888165082940e+00
1.030000000000000000e+02 5.101475834735754056e+00 5.105378981931324667e+00 6.268481625375892818e+00 6.268380887278381053e+00
1.040000000000000000e+02 5.097386747926834438e+00 5.100125725447563596e+00 6.263292172264868007e+00 6.261828266192429382e+00
1.050000000000000000e+02 5.106337032213575711e+00 5.109130541868839082e+00 6.273883448108350080e+00 6.272644239469271632e+00
1.060000000000000000e+02 5.102567533995785887e+00 5.105443123495213342e+00 6.270194333549163446e+00 6.269042410405731403e+00
1.070000000000000000e+02 5.101140949670674551e+00 5.105695769439070553e+00 6.267544872824437618e+00 6.267974331570488111e+00
1.080000000000000000e+02 5.092757935884801412e+00 5.099204751250646872e+00 6.259702114073454560e+00 6.262343326851507186e+00
1.090000000000000000e+02 5.090240292394761390e+00 5.098256951220351496e+00 6.255278204183555069e+00 6.259673205501045778e+00
1.100000000000000000e+02 5.091267449343866325e+00 5.096198714236209959e+00 6.255673629781429490e+00 6.256300480769470873e+00
1.110000000000000000e+02 5.097942646161558677e+00 5.102559686050827104e+00 6.262895624012031703e+00 6.263420455224719241e+00
1.120000000000000000e+02 5.101216142726137548e+00 5.104713936445848255e+00 6.267227043441904399e+00 6.266012339868471948e+00
1.130000000000000000e+02 5.095129276530924400e+00 5.102843080946781740e+00 6.259560776177793606e+00 6.262894182597215753e+00
1.140000000000000000e+02 5.094567772484389856e+00 5.100018740859019850e+00 6.259179285837026541e+00 6.259683536095737466e+00
1.150000000000000000e+02 5.092157432643713122e+00 5.096858074236248370e+00 6.257066906498608638e+00 6.256391689897085051e+00
1.160000000000000000e+02 5.096305777710524509e+00 5.099420480450183923e+00 6.262820830770620795e+00 6.260068230735040373e+00
1.170000000000000000e+02 5.102573299837716903e+00 5.108629175660078126e+00 6.270148609554625274e+00 6.270947146846751252e+00
1.180000000000000000e+02 5.102606051363303585e+00 5.103812742532458202e+00 6.269273116318703210e+00 6.263970832299998293e+00
1.190000000000000000e+02 5.098790348873385447e+00 5.107791163423820890e+00 6.264893410237407423e+00 6.268542326117350072e+00
1.200000000000000000e+02 5.096455683182215424e+00 5.106156536213154240e+00 6.262619514745880522e+00 6.266932676320327467e+00
1.210000000000000000e+02 5.097454733106917324e+00 5.100821199277465468e+00 6.264359930868591775e+00 6.261092748214085013e+00
1.220000000000000000e+02 5.096467534920986253e+00 5.106439452111445121e+00 6.264231164858013123e+00 6.268225698209167973e+00
1.230000000000000000e+02 5.102592597875313274e+00 5.106473564274820021e+00 6.271787644790305372e+00 6.268336204204219442e+00
1.240000000000000000e+02 5.107219166746998162e+00 5.113901491416219969e+00 6.276648939303554720e+00 6.276222605170321600e+00
1.250000000000000000e+02 5.103589724832722219e+00 5.111987072732214088e+00 6.272927634244659600e+00 6.274041518896836145e+00
1.260000000000000000e+02 5.112485397499662021e+00 5.126157463471508358e+00 6.283429225046747391e+00 6.290030774477579634e+00
1.270000000000000000e+02 5.107509289698596966e+00 5.114619467800176622e+00 6.277947406678126008e+00 6.276622914622000948e+00
1.280000000000000000e+02 5.104550817907066218e+00 5.109742656696084850e+00 6.275633230404691787e+00 6.271802220705863462e+00
1.290000000000000000e+02 5.102052714169364123e+00 5.112553624382970341e+00 6.272606682790591748e+00 6.274409881142724466e+00
1.300000000000000000e+02 5.099086556116477098e+00 5.105759992733291064e+00 6.268322269676888325e+00 6.265809104237856531e+00
1.310000000000000000e+02 5.097188153823777768e+00 5.109901049568705389e+00 6.266607318836124207e+00 6.271182735952393728e+00
1.320000000000000000e+02 5.094314885852072372e+00 5.103078109109250526e+00 6.263260218523130973e+00 6.263592943259295609e+00
1.330000000000000000e+02 5.099231177061026798e+00 5.107105055901026702e+00 6.268983074262752808e+00 6.268227776631912995e+00
1.340000000000000000e+02 5.098724604766160517e+00 5.106035539126914991e+00 6.266589781981800833e+00 6.265538118641519105e+00
1.350000000000000000e+02 5.095722732420168377e+00 5.104951366675534175e+00 6.262787278977032024e+00 6.264040419043005237e+00
1.360000000000000000e+02 5.099021533342514623e+00 5.100707008715793300e+00 6.266753542255626641e+00 6.259519215832437311e+00
1.370000000000000000e+02 5.104415727493472943e+00 5.114389965364906310e+00 6.272242168584589272e+00 6.274594218975670046e+00
1.380000000000000000e+02 5.099428408036967397e+00 5.109409131765134227e+00 6.265672489107585008e+00 6.268825479129298550e+00
1.390000000000000000e+02 5.086542865286921788e+00 5.097685196229222448e+00 6.251503007975517612e+00 6.256263003692112079e+00
1.400000000000000000e+02 5.088995725581980878e+00 5.097103833020727670e+00 6.255426990288762035e+00 6.256493789974429731e+00
1.410000000000000000e+02 5.110562090390441625e+00 5.119464008441398484e+00 6.280546896135441592e+00 6.282729342359278490e+00
1.420000000000000000e+02 5.106646691729565646e+00 5.112333569553705992e+00 6.277137736331763307e+00 6.275774888293375930e+00
1.430000000000000000e+02 5.095355976206226600e+00 5.101000253456269284e+00 6.263388984251920810e+00 6.261889685110591408e+00
1.440000000000000000e+02 5.101012665285425740e+00 5.108746889998862173e+00 6.268795771372517756e+00 6.270113775403713063e+00
1.450000000000000000e+02 5.099376597708556780e+00 5.109299105668129393e+00 6.266742971737285117e+00 6.270552842723746245e+00
1.460000000000000000e+02 5.098333906603494725e+00 5.104700724159035197e+00 6.264480208781971982e+00 6.264475243724755060e+00
1.470000000000000000e+02 5.091933295733997333e+00 5.098139637854587569e+00 6.256339158738932760e+00 6.256136882070550520e+00
1.480000000000000000e+02 5.080147384172740033e+00 5.089973474073236304e+00 6.242891428251660102e+00 6.247116896356375904e+00
1.490000000000000000e+02 5.094913627786175958e+00 5.097678710701492477e+00 6.260489441480254769e+00 6.256511567099733995e+00
1.500000000000000000e+02 5.099978061384917716e+00 5.110225924552342036e+00 6.266607559924694648e+00 6.271411438338525990e+00
1.510000000000000000e+02 5.096488034527414612e+00 5.104341814725056103e+00 6.263237716815634570e+00 6.265180648805023900e+00
1.520000000000000000e+02 5.102277092223179267e+00 5.105833664869479982e+00 6.268540082426100390e+00 6.265348016495988936e+00
1.530000000000000000e+02 5.092447955939871207e+00 5.102117657662224026e+00 6.256858465813772696e+00 6.260860762951223180e+00
1.540000000000000000e+02 5.098413743173763280e+00 5.101261067659415893e+00 6.264670953079797044e+00 6.260303342147839345e+00
