# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
2.980000000000000000e+02 4.281154140445775802e+00 4.284652087535979703e+00 6.481129386191994968e+00 6.481149567467776151e+00
3.000000000000000000e+02 4.270437365310647770e+00 4.274811360366191693e+00 6.465577508120079031e+00 6.466502330798524767e+00
3.020000000000000000e+02 4.276076664750811496e+00 4.275182279323095358e+00 6.475277121963394222e+00 6.468423563121217690e+00
3.040000000000000000e+02 4.281784991368807525e+00 4.283340978189676740e+00 6.483107314761283213e+00 6.479961449420545527e+00
3.060000000000000000e+02 4.277029988425311124e+00 4.281189695505561943e+00 6.475169739744493391e+00 6.476140685452477896e+00
3.080000000000000000e+02 4.279576293274016230e+00 4.281202427904261754e+00 6.478322571664036467e+00 6.475341426639891651e+00
3.100000000000000000e+02 4.275720480328064177e+00 4.279375939534015849e+00 6.472681953667559718e+00 6.472529005120513546e+00
3.120000000000000000e+02 4.279125777230074590e+00 4.283854755367018541e+00 6.477899759979186989e+00 6.479460720491755588e+00
3.140000000000000000e+02 4.272683460559274948e+00 4.279011266402151570e+00 6.469035521225114493e+00 6.472799348452025647e+00
3.160000000000000000e+02 4.271034904517833297e+00 4.275565050271555201e+00 6.465113217948446511e+00 6.466765227873072064e+00
3.180000000000000000e+02 4.279979884439311988e+00 4.284052947352201990e+00 6.479151220851364634e+00 6.480124728097978348e+00
3.200000000000000000e+02 4.277363991520211073e+00 4.281261924772283400e+00 6.475814927688251288e+00 6.476349286571579711e+00
3.220000000000000000e+02 4.277137852189000000e+00 4.279570287732844314e+00 6.475534572985881532e+00 6.474120236292204567e+00
